timestamp,TP9,AF7,AF8,TP10,Right AUX
7.733999967575073,-10.742,854.980,-78.125,0.977,0.000
7.736999988555908,-122.070,412.598,-81.055,-120.117,0.000
7.741000175476074,-57.617,486.328,-69.824,-76.660,0.000
7.745000123977661,59.570,935.547,-63.965,54.199,0.000
7.749000072479248,8.789,967.285,-76.660,17.578,0.000
7.753000020980835,-105.957,494.141,-83.008,-118.164,0.000
7.756999969482422,-111.816,149.414,-76.172,-117.188,0.000
7.761000156402588,-13.672,482.910,-72.754,15.137,0.000
7.765000104904175,47.852,673.340,-70.312,75.684,0.000
7.769000053405762,-118.652,610.840,-71.289,-63.477,0.000
7.773000001907349,-192.871,280.762,-73.242,-159.180,0.000
7.777000188827515,89.355,669.434,-61.523,50.293,0.000
7.7799999713897705,155.273,-946.289,-59.570,139.160,0.000
7.7840001583099365,-119.141,763.184,-68.359,-90.332,0.000
7.788000106811523,-219.727,121.094,-66.406,-188.965,0.000
7.79200005531311,29.297,279.785,-55.664,12.207,0.000
7.796000003814697,183.594,992.188,-53.223,153.320,0.000
7.800000190734863,-47.363,744.141,-66.895,-7.324,0.000
7.80400013923645,-250.488,-98.145,-71.289,-185.059,0.000
7.808000087738037,-56.152,-437.988,-61.035,-30.762,0.000
7.812000036239624,186.035,316.895,-52.246,185.547,0.000
7.815999984741211,41.016,-892.090,-56.152,80.078,0.000
7.819000005722046,-228.027,350.586,-65.430,-168.945,0.000
7.823000192642212,-139.648,-30.762,-61.035,-135.254,0.000
7.827000141143799,148.438,789.062,-49.805,115.723,0.000
7.831000089645386,120.117,-867.188,-56.152,119.141,0.000
7.835000038146973,-167.480,470.215,-70.801,-131.348,0.000
7.83899998664856,-196.777,-215.820,-65.430,-181.152,0.000
7.843000173568726,72.266,539.551,-47.852,65.430,0.000
7.8470001220703125,166.992,-836.914,-45.898,166.016,0.000
7.851000070571899,-100.586,469.727,-60.059,-66.895,0.000
7.855000019073486,-246.094,-697.754,-57.129,-207.031,0.000
7.858999967575073,2.441,160.156,-34.668,13.184,0.000
7.861999988555908,189.941,-858.887,-35.156,183.594,0.000
7.866000175476074,-15.625,671.875,-51.270,12.207,0.000
7.870000123977661,-237.793,-37.598,-54.199,-186.523,0.000
7.874000072479248,-66.406,304.688,-47.363,-74.707,0.000
7.878000020980835,196.777,-993.652,-45.898,151.855,0.000
7.881999969482422,77.148,854.004,-50.781,83.984,0.000
7.886000156402588,-212.402,229.492,-59.082,-150.391,0.000
7.890000104904175,-154.785,-17.578,-57.617,-138.672,0.000
7.894000053405762,135.254,694.824,-48.340,99.121,0.000
7.898000001907349,162.109,751.953,-49.316,174.316,0.000
7.902000188827515,-145.996,-39.551,-57.129,-99.609,0.000
7.9049999713897705,-252.441,-525.391,-51.270,-239.746,0.000
7.9090001583099365,154.297,216.797,-35.645,91.797,0.000
7.913000106811523,308.105,-866.699,-35.156,242.676,0.000
7.91700005531311,-128.418,626.953,-50.781,-77.637,0.000
7.921000003814697,-347.168,-401.855,-56.641,-271.484,0.000
7.925000190734863,44.922,152.344,-40.039,9.766,0.000
7.92900013923645,341.309,-914.551,-33.203,262.695,0.000
7.933000087738037,7.324,854.980,-53.711,16.602,0.000
7.937000036239624,-325.684,-205.078,-65.918,-267.578,0.000
7.940999984741211,-62.988,-502.441,-54.688,-55.176,0.000
7.944000005722046,302.246,565.918,-39.551,272.949,0.000
7.948000192642212,116.211,-946.777,-45.410,146.973,0.000
7.952000141143799,-316.406,202.637,-64.453,-235.352,0.000
7.956000089645386,-202.148,-472.656,-56.152,-192.871,0.000
7.960000038146973,250.977,468.262,-38.086,191.895,0.000
7.96399998664856,235.840,-834.473,-45.898,220.215,0.000
7.968000173568726,-209.961,458.496,-64.941,-146.484,0.000
7.9720001220703125,-297.852,-675.293,-59.082,-250.977,0.000
7.976000070571899,134.766,139.648,-38.574,84.961,0.000
7.980000019073486,314.941,-838.379,-41.992,263.184,0.000
7.983999967575073,-80.078,648.926,-63.477,-29.297,0.000
7.986999988555908,-339.355,-695.312,-65.918,-274.902,0.000
7.991000175476074,1.953,-280.273,-43.945,-13.672,0.000
7.995000123977661,325.195,-911.621,-35.645,283.203,0.000
